FastAPI with SQL,FastAPI with NoSQL,FastAPI with Graph,Flask with SQL,Flask with NoSQL,Flask with Graph,Express with SQL,Express with NoSQL,Express with Graph
32.75980768377481,42.44035512135246,519.0684030016658,37.39115199564707,210.53006667875638,255.7688255402565,19.9575994659322,21.04349850952543,705.6380080898111
0.005935673713684082,0.004292845726013184,0.0034677982330322266,0.00783637523651123,0.0037000894546508787,0.0035325193405151365,0.005966124534606934,0.005241794586181641,0.0033679294586181643
0.014707846641540527,0.012474546432495117,0.011651334762573242,0.0039707374572753905,0.004148597717285156,0.0028238153457641603,0.00745570182800293,0.007149691581726074,0.006059074401855468
0.013373169898986816,0.0050295829772949215,0.002946763038635254,0.004282288551330567,0.004070377349853516,0.002892346382141113,0.006341352462768555,0.003632984161376953,0.0036212491989135744
0.01473987579345703,0.016553359031677248,0.011087923049926758,0.003700385093688965,0.003927884101867676,0.0029684019088745115,0.0063042306900024415,0.006231637001037598,0.004725337028503418
0.0077974629402160645,0.006122229099273682,0.00402704358100891,0.03804633617401123,0.027776938676834107,0.02322295308113098,0.0055744040012359625,0.00569319486618042,0.003607144355773926
0.024451804161071778,0.016387412548065184,0.006723691225051879,0.18299434423446656,0.1254023742675781,0.11148140549659728,0.013952280282974242,0.011261307001113892,0.004609974622726441
