FastAPI with SQL,FastAPI with NoSQL,FastAPI with Graph,Flask with SQL,Flask with NoSQL,Flask with Graph,Express with SQL,Express with NoSQL,Express with Graph
32.54513525431207,41.79971641293001,566.9995774522797,37.51539996946194,216.39888195189215,255.22254889817904,19.26534359201261,20.671603361224943,729.175032500669
0.00604043960571289,0.0041489839553833004,0.003227272033691406,0.007781915664672852,0.003405418395996094,0.0031113529205322264,0.0055493593215942385,0.004791078567504883,0.0030345392227172853
0.012249622344970703,0.014032740592956543,0.010338659286499024,0.0037293148040771482,0.00406527042388916,0.0031312036514282225,0.006920151710510254,0.006398186683654785,0.006201057434082031
0.016051759719848634,0.00572422981262207,0.0030313873291015624,0.003517465591430664,0.003684711456298828,0.0027278709411621095,0.006226797103881836,0.0033794498443603517,0.003019957542419434
0.014114384651184081,0.013641057014465332,0.010251455307006836,0.003705105781555176,0.003377251625061035,0.002718186378479004,0.0061190414428710935,0.006479883193969726,0.005312447547912598
0.007788989543914795,0.006060727834701538,0.0037149775028228766,0.03759812712669373,0.027163275480270387,0.022594170570373537,0.005566407442092895,0.0051257312297821045,0.003328770399093628
0.023725721836090088,0.016688092947006225,0.006525270938873291,0.1818831419944763,0.1253838837146759,0.10753657460212708,0.013150880336761475,0.01110032320022583,0.0048843145370483405
