FastAPI with SQL,FastAPI with NoSQL,FastAPI with Graph,Flask with SQL,Flask with NoSQL,Flask with Graph,Express with SQL,Express with NoSQL,Express with Graph
31.484423925481018,41.67924288023132,477.73781870209643,36.56693181517558,214.3192192424789,248.44568087020943,19.899996107203425,21.066788218457923,678.314156223056
0.006502895355224609,0.004351406097412109,0.002899117469787598,0.008281316757202149,0.003682832717895508,0.003088397979736328,0.0058494234085083,0.005008182525634766,0.0039080619812011715
0.013246746063232421,0.012946562767028809,0.01076596736907959,0.004281163215637207,0.003906354904174804,0.002744584083557129,0.006363387107849121,0.007080106735229492,0.005883750915527344
0.01354935646057129,0.005359754562377929,0.002992572784423828,0.0037875127792358397,0.004485630989074707,0.0038483476638793944,0.006547403335571289,0.0034685611724853517,0.002998499870300293
0.014674363136291503,0.01709022045135498,0.011110916137695312,0.003945355415344238,0.0036852025985717775,0.003215928077697754,0.0059173583984375,0.005994715690612793,0.004787921905517578
0.007726800441741944,0.006051651239395141,0.0037913787364959716,0.03757500767707825,0.026633474826812744,0.02250152349472046,0.005244659185409546,0.0043317186832427974,0.0032673668861389164
0.024477990865707396,0.01599130153656006,0.006690506935119628,0.1856117010116577,0.12468526721000672,0.1069035005569458,0.013291290998458863,0.0109258770942688,0.004302833080291748
